signal_time,direction,is_win,total_r,target1_R,target2_R,zone_start_time,ob_direction,ob_body_over_atr,fvg_size_over_atr,confirmation_bars_5m,confirmation_calendar_minutes
2026-03-30 23:05:00+00:00,bearish,True,0.6105707023270741,0.6151683732783214,0.6059730313758267,2026-03-30 23:00:00+00:00,bearish,0.2530922930541063,1.411988582302292,1,5.0
2026-04-08 00:00:00+00:00,bullish,True,0.4091581618351488,0.7913576124234346,0.026958711246863044,2026-04-07 22:00:00+00:00,bullish,0.21308980213100942,1.2288178589545624,24,120.0
2026-04-09 15:20:00+00:00,bullish,True,0.15550051435145965,0.12269449866550108,0.1883065300374182,2026-04-09 15:15:00+00:00,bullish,0.23425803610732907,0.8938793483045269,1,5.0
2026-04-10 03:35:00+00:00,bullish,False,-1.0,0.018780602320868537,5.3336910590916355,2026-04-10 02:45:00+00:00,bullish,0.08308605341178409,0.6646884272991923,10,50.0
2026-04-10 13:00:00+00:00,bullish,True,0.4398792534385565,0.7942492688255293,0.08550923805158377,2026-04-10 09:15:00+00:00,bullish,0.29005524861894405,1.3342541436464557,45,225.0
2026-04-16 02:35:00+00:00,bullish,True,0.2078414538171743,0.27545252915535556,0.14023037847899306,2026-04-16 02:30:00+00:00,bullish,0.40409683426533544,0.9646182495349638,1,5.0
2026-05-01 06:50:00+00:00,bullish,True,0.8324475152807587,0.3441403135798242,1.320754716981693,2026-05-01 06:15:00+00:00,bullish,0.08939974457196773,3.4865900383146813,7,35.0
2026-05-01 11:15:00+00:00,bullish,True,0.2687314962423258,0.12070143475297332,0.4167615577316782,2026-05-01 11:15:00+00:00,bullish,0.23966942148766832,0.4214876033059121,0,0.0
2026-05-01 14:05:00+00:00,bullish,True,0.6363687379247605,0.5634164134713232,0.7093210623781978,2026-05-01 14:00:00+00:00,bullish,0.30681276798467405,2.3811338732727547,1,5.0
2026-05-04 03:50:00+00:00,bullish,False,-1.0,0.05596597268857989,0.8663532572196064,2026-05-04 03:45:00+00:00,bullish,0.13253012048227902,1.6144578313253979,1,5.0
2026-05-04 06:05:00+00:00,bullish,False,-1.0,0.3081018723933219,0.8522495341201037,2026-05-04 03:45:00+00:00,bullish,0.13253012048227902,1.6144578313253979,28,140.0
2026-05-05 23:00:00+00:00,bullish,True,1.0052452003870338,0.4206345164741066,1.589855884299961,2026-05-05 22:45:00+00:00,bullish,0.10852713178239465,4.937984496120042,3,15.0
2026-05-06 04:30:00+00:00,bullish,True,0.056426791733831416,0.049017213021283555,0.06383637044637928,2026-05-06 04:15:00+00:00,bullish,0.0,0.20481927710815148,3,15.0
2026-05-06 08:00:00+00:00,bullish,True,0.16286992406515519,0.09706860803883995,0.22867124009147044,2026-05-06 08:00:00+00:00,bullish,0.13425679275461272,1.4619072988814998,0,0.0
2026-05-07 06:45:00+00:00,bullish,False,-0.44943456384197167,0.10113087231605669,0.5663328849698431,2026-05-07 06:45:00+00:00,bullish,0.27999999999986913,0.795789473684183,0,0.0
2026-05-13 06:10:00+00:00,bearish,True,0.9481743227324434,0.1545936395756135,1.7417550058892732,2026-05-13 05:30:00+00:00,bearish,0.4834254143651486,0.23204419889564915,8,40.0
2026-05-15 18:35:00+00:00,bearish,True,2.9924625942174017,1.3492331345857638,4.63569205384904,2026-05-15 18:00:00+00:00,bearish,0.3451032644905456,0.13990672884711547,7,35.0
2026-05-17 23:30:00+00:00,bearish,True,0.9177748642065606,1.4684397827304387,0.36710994568268246,2026-05-17 23:30:00+00:00,bearish,0.10824742268113097,0.36082474226883415,0,0.0
2026-05-19 13:10:00+00:00,bearish,True,0.18307243300611703,0.2175643406739225,0.14858052533831154,2026-05-19 13:00:00+00:00,bearish,0.49074074074107665,0.47222222222202564,2,10.0
2026-05-21 02:20:00+00:00,bearish,False,-1.0,0.02488852017014347,1.6136057243595887,2026-05-21 01:45:00+00:00,bearish,0.22580645161294943,0.4193548387095586,7,35.0
2026-05-22 14:05:00+00:00,bearish,False,-0.08889727353248472,0.8222054529350306,1.4744578234191572,2026-05-22 14:00:00+00:00,bearish,0.21156852527333098,0.3647733194373026,1,5.0
2026-05-27 23:00:00+00:00,bearish,True,0.5964930456629302,0.49314926571512935,0.699836825610731,2026-05-27 22:45:00+00:00,bearish,0.2618453865346015,0.8029925187030621,3,15.0
2026-05-29 16:00:00+00:00,bullish,True,0.44031263257515857,0.4922820872630263,0.38834317788729084,2026-05-29 14:45:00+00:00,bullish,0.4123036649213379,3.3167539267018875,15,75.0
2026-06-01 05:05:00+00:00,bullish,True,0.4819360335260254,0.2159847106771953,0.7478873563748555,2026-06-01 04:15:00+00:00,bullish,0.30050505050545195,0.1590909090911678,10,50.0
