signal_time,direction,leg1_r,leg2_r,total_r,exit_reason,is_win,session,dow,hour_utc,month,quarter,atr15,atr_trailing_pct,vol_regime
2026-06-24 00:15:00+00:00,bearish,0.40520984080957045,1.1706062067838698,0.7879080237967202,both_targets,True,Asia,Wednesday,0,2026-06,2026Q2,0.0002210714285714177,0.026400197384653344,low
2026-06-24 12:35:00+00:00,bearish,0.11974909712982895,0.8935124939686713,0.5066307955492502,both_targets,True,London,Wednesday,12,2026-06,2026Q2,0.0006021428571429002,0.6991711360312043,high
2026-07-01 12:00:00+00:00,bearish,0.4488322717622156,0.16645435244150536,0.30764331210186047,both_targets,True,London,Wednesday,12,2026-07,2026Q3,0.0005214285714285616,0.5821951219512195,medium
2026-07-03 01:00:00+00:00,bullish,0.8502980542119767,-1.0,-0.07485097289401166,stop_after_partial,False,Asia,Friday,1,2026-07,2026Q3,0.0003253571428571649,0.19229860618946373,low
2026-07-08 00:00:00+00:00,bearish,0.5464744656768229,0.012817098342080575,0.2796457820094517,both_targets,True,Asia,Wednesday,0,2026-07,2026Q3,0.0003614285714285602,0.27788746298124384,low
2026-07-10 04:00:00+00:00,bullish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Friday,4,2026-07,2026Q3,0.0004885714285714414,0.5544531065438223,medium
2026-07-14 06:30:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Tuesday,6,2026-07,2026Q3,0.0003639285714285924,0.26595744680851063,low
2026-07-17 05:40:00+00:00,bullish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Friday,5,2026-07,2026Q3,0.0002664285714286198,0.0883742911153119,low
2026-07-21 20:00:00+00:00,bearish,0.1923364485980509,0.020934579439272884,0.10663551401866189,both_targets,True,New York,Tuesday,20,2026-07,2026Q3,0.000314285714285759,0.18159327065809006,low
2026-07-22 10:05:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,False,London,Wednesday,10,2026-07,2026Q3,0.0005128571428571879,0.6263440860215054,medium
2026-07-23 11:00:00+00:00,bearish,0.5666143553315213,1.3066820847436802,0.9366482200376007,both_targets,True,London,Thursday,11,2026-07,2026Q3,0.00047392857142855175,0.5424618320610687,medium
2026-07-24 11:40:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,False,London,Friday,11,2026-07,2026Q3,0.00045999999999998424,0.5137051039697542,medium
